ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,thingID
12.1860104163907,-0.81526448790881,52558.3518048,22.08121,21.73221,21.46504,21.21114,21.48354,1237660025045975408,0.08562741,77759280
12.1872545923603,-0.74406106566244,52558.3518048,24.68347,22.99077,22.02273,22.05388,22.8001,1237660025045975410,0.2066825,77759281
12.2319775285115,-0.797361562284053,52558.3518048,24.06203,23.62596,24.59534,22.12583,22.04724,1237660025045975875,0.1971434,77964665
12.2103592555097,-0.818032814787728,52558.3518048,24.66289,22.76896,21.22225,20.17094,19.54122,1237660025045975470,0.04121429,77759936
12.2449807853114,-0.801526777560839,52558.3518048,25.32484,22.89304,21.89266,21.50056,21.24475,1237660025045975549,0.1130832,77759336
12.168311003476,-0.735965813212214,52558.3518048,23.34764,22.74707,22.28166,21.59431,21.42095,1237660025045975352,0.1270643,77759359
12.2273650733472,-0.793627535351463,52558.3518048,23.30559,23.23492,22.49534,22.91859,21.80152,1237660025045975755,0.3623534,77759947
12.1588571521062,-0.756464786134049,52558.3518048,25.48443,24.45867,21.82356,20.6383,19.78429,1237660025045975083,0.0607408,77759853
12.2014262680842,-0.735619994768773,52558.3518048,24.52641,23.91034,22.96964,21.36734,20.48622,1237660025045975862,0.0941842,77759461
12.1769542457693,-0.733081815974325,52558.3518048,23.30783,22.17023,20.99501,20.53909,19.99768,1237660025045975380,0.0641688,77759529
12.1880798515035,-0.728843478958784,52558.3518048,21.45947,21.29176,20.05928,19.59048,19.5333,1237660025045975411,0.03911912,77759557
12.1601849786275,-0.809426205366184,52558.3518048,24.23273,22.79263,21.83324,21.46651,21.9311,1237660025045975692,0.1772816,77759889
12.2098528982045,-0.806357024695606,52558.3518048,23.01916,23.18165,22.18464,22.0761,21.05698,1237660025045975735,0.2410255,77759935
12.2132221477592,-0.806874662175346,52558.3518048,23.00607,22.84613,22.03651,21.68492,22.09266,1237660025045975479,0.1323047,77759937
12.2060353548518,-0.754159175621292,52558.3518048,21.61382,18.86344,17.47634,16.69919,16.28253,1237660025045975102,0.005255323,77759445
12.2287754082656,-0.718629642840104,52558.3518048,21.56828,20.4633,19.73244,19.29615,18.98165,1237660025045975517,0.03268468,77759836
12.1626901294213,-0.775366791706149,52558.3518048,21.03513,19.93079,19.51809,19.34233,19.33517,1237660025045975084,0.01836346,77759854
12.1664725342808,-0.758085582462014,52558.3518048,22.55538,20.15411,18.71368,17.32763,16.57483,1237660025045975087,0.006284207,77759855
12.2057648999269,-0.775684909204403,52558.3518048,25.46913,21.5854,20.12106,19.59609,19.31406,1237660025045975458,0.03775389,77759457
12.2266934254991,-0.771987517650139,52558.3518048,23.69266,23.08709,23.00951,21.89226,21.48026,1237660025045975510,0.1573948,77759946
12.1911140455221,-0.752518949802278,52558.3518048,24.40222,21.9466,22.0402,20.98942,22.67941,1237660025045975422,0.1484709,77759289
12.1943968585438,-0.755187207143727,52558.3518048,23.18653,23.05056,21.74179,21.3275,20.9292,1237660025045975723,0.1334497,77759295
12.14608809802,-0.719032817387955,52558.3518048,22.99891,22.55235,22.57836,22.43446,21.46755,1237660025045975272,0.2984976,77759192
12.2020132681904,-0.745025651097445,52558.3518048,23.88696,22.589,22.27318,21.58223,21.2232,1237660025045975450,0.1824617,77759455
12.2261809640593,-0.816423517403675,52558.3518048,22.48525,20.72918,19.25256,18.35677,17.84315,1237660025045975165,0.009909088,77759925
12.1536086204575,-0.761313607930795,52558.3518048,23.68233,22.02114,20.56756,19.83319,19.37967,1237660025045975311,0.02655335,77759867
12.1838957120597,-0.728130986101494,52558.3518048,23.11375,21.98594,21.22171,20.60826,20.41402,1237660025045975403,0.07794152,77759667
12.1907433095303,-0.726789144898644,52558.3518048,24.364,24.46621,22.39996,21.52003,20.9653,1237660025045975854,0.1345493,77759650
12.1807160144315,-0.73367274106677,52558.3518048,24.87985,20.58241,19.06288,18.49661,18.09213,1237660025045975184,0.01621128,77759528
12.1915275629676,-0.762400080030747,52558.3518048,24.48018,20.61217,19.17051,18.44757,18.02864,1237660025045975156,0.01050184,77759278
12.1669758738024,-0.770756688324337,52558.3518048,20.91561,20.63832,19.79219,19.54949,19.27637,1237660025045975199,0.04675637,77759353
12.1422075410381,-0.783362364566568,52558.3518048,22.98785,22.0811,21.70186,21.53624,21.04072,1237660025045975253,0.108539,77759102
12.1527926839603,-0.818963135491785,52558.3518048,24.62293,24.48778,23.76819,22.5061,22.70513,1237660025045975829,0.2514832,77181599
12.1835800962895,-0.739651166727648,52558.3518048,23.68453,23.16598,21.32164,20.97872,20.4893,1237660025045975401,0.08154301,77759385
12.1729605728595,-0.758292703534983,52558.3518048,23.2718,22.5512,22.15083,21.79356,21.313,1237660025045975362,0.1352142,77759360
12.1649379875197,-0.779674997212262,52558.3518048,23.21304,23.4488,22.05659,21.96984,22.42621,1237660025045975336,0.1903102,77759883
12.165306811079,-0.781282299426746,52558.3518048,23.59225,23.4572,21.27545,20.34655,20.14126,1237660025045975335,0.05135703,77759881
12.2042635258597,-0.795892861451856,52558.3518048,26.35278,22.71283,21.71167,21.55806,21.25571,1237660025045975455,0.1677942,77759450
12.2084846991366,-0.765199886494581,52558.3518048,24.4298,23.27045,22.2641,21.9001,21.98992,1237660025045975734,0.1571813,77759464
12.2299643330243,-0.732584917070676,52558.3518048,22.7457,22.95051,23.00974,22.82811,22.1653,1237660025045975520,0.3637632,77759538
12.1936589832782,-0.794915488120185,52558.3518048,24.06722,24.13758,23.08979,21.9881,21.26093,1237660025045975859,0.1588163,77759299
12.1527182853992,-0.794387792507841,52558.3518048,23.5962,22.36025,21.37537,21.13645,20.72932,1237660025045975300,0.1399341,77759862
12.1647557040625,-0.738195147749245,52558.3518048,22.59188,23.21719,23.20483,22.96503,22.45754,1237660025045975339,0.3601173,77759884
12.1673813259948,-0.733092861318177,52558.3518048,23.03307,23.08285,21.92325,21.75547,21.37716,1237660025045975698,0.1579923,77759542
12.1634920311184,-0.718125765397825,52558.3518048,25.9209,21.66979,20.19558,19.3488,18.93003,1237660025045975332,0.03096959,77759721
12.2088343777967,-0.755157027182653,52558.3518048,22.14551,21.70845,20.83231,20.70872,20.30271,1237660025045975463,0.1018333,77759459
12.17701468913,-0.733855085127854,52558.3518048,24.60777,23.69562,22.09313,21.53703,22.1417,1237660025045975379,0.1127601,77759530
12.200404191491,-0.800212045782882,52558.3518048,23.55304,22.68465,21.86162,21.66145,21.46597,1237660025045975444,0.1577792,77759453
12.234385450104,-0.762044170025125,52558.3518048,24.73071,22.9704,21.42365,20.04264,19.18023,1237660025045975526,0.03097542,77759409
12.1674739333626,-0.758964873028028,52558.3518048,23.89934,22.94132,21.79271,21.50828,21.30392,1237660025045975088,0.1248537,77759349
12.2478260922642,-0.796994137236086,52558.3518048,23.05724,20.59372,19.28953,18.73528,18.35509,1237660025045975171,0.01252991,77759315
12.1634835284361,-0.745566763160917,52558.3518048,21.66655,20.15232,19.25005,18.89374,18.60272,1237660025045975329,0.02783662,77759879
12.1499909265281,-0.734555220338584,52558.3518048,23.5841,23.38214,22.61393,21.61417,21.35476,1237660025045975826,0.129401,77759544
12.1935730791698,-0.769971861441486,52558.3518048,22.3145,22.24404,21.58716,20.63114,20.00735,1237660025045975426,0.06164547,77759292
12.2023797757483,-0.7251831020147,52558.3518048,22.8423,23.86879,22.1438,22.01007,21.81672,1237660025045975726,0.1934127,77759626
12.2267255790192,-0.721852463919202,52558.3518048,25.70036,23.17922,22.00126,21.6624,21.79664,1237660025045975754,0.1986816,77759623
12.1744588097262,-0.727893900269921,52558.3518048,23.54983,23.23389,22.90035,21.78723,21.99448,1237660025045975838,0.1861157,77759692
12.1682420371257,-0.806069327706004,52558.3518048,22.67393,24.04467,22.93507,21.96325,22.40884,1237660025045975969,0.2095014,77759375
12.1786260426028,-0.810797455356954,52558.3518048,24.55206,22.57589,22.17328,22.17864,22.24095,1237660025045975387,0.261762,77759366
12.1469097679217,-0.766236939755178,52558.3518048,23.95283,22.44953,22.14252,21.90707,22.99628,1237660025045975273,0.2564257,77759107
12.2113200800028,-0.767248728014652,52558.3518048,25.23083,23.61522,21.83415,21.25582,21.06106,1237660025045975737,0.1336479,77759949
12.2449558907521,-0.736912507240805,52558.3518048,22.18546,21.27834,20.10957,19.74003,19.35011,1237660025045975547,0.03495177,77759326
12.1748427646085,-0.760197947850463,52558.3518048,23.4495,22.30884,21.52595,21.26105,21.35407,1237660025045975368,0.1044187,77759361
12.2090953756176,-0.750589819934966,52558.3518048,23.1436,22.13696,22.06205,21.39168,21.36536,1237660025045975466,0.09591213,77759934
12.1603031222164,-0.813128044371876,52558.3518048,22.44242,21.32767,21.04519,20.98643,20.52383,1237660025045975325,0.06970209,77759876
12.2464882045069,-0.767072949750078,52558.3518048,22.66536,21.76633,21.2984,21.20071,20.64614,1237660025045975551,0.08430247,77759328
12.1536522833621,-0.746685746330701,52558.3518048,23.62354,22.41768,21.52481,21.23639,20.57569,1237660025045975313,0.1352048,77759868
12.1524926498956,-0.799561225840749,52558.3518048,23.41011,20.27996,18.7539,17.79357,17.27247,1237660025045975150,0.007519718,77759856
12.2171621276111,-0.726065653833069,52558.3518048,23.33978,22.95667,21.00049,20.1962,20.05608,1237660025045975744,0.05143962,77759606
12.1766882053249,-0.753290109049814,52558.3518048,25.26,23.61817,22.14452,20.74042,20.89755,1237660025045975841,0.1553971,77759389
12.2306125300419,-0.801949637480007,52558.3518048,23.20137,23.24361,21.67238,20.4733,19.92215,1237660025045975757,0.0985873,77759424
12.1907155629875,-0.805541694849127,52558.3518048,26.37744,22.62839,21.91289,22.35495,21.64426,1237660025045975961,0.4094529,77037086
12.2474597847684,-0.782526572145662,52558.3518048,26.40985,22.108,21.167,21.01631,20.23236,1237660025045975556,0.119841,77759331
12.242243528857,-0.727887090658177,52558.3518048,20.87253,19.62189,19.66706,19.80325,19.88789,1237660025045975128,0.02578366,77759786
12.1507470654075,-0.724722959720441,52558.3518048,23.28997,23.59505,21.93246,21.12322,20.51387,1237660025045975683,0.08742379,77759708
12.1535389380259,-0.767338281591687,52558.3518048,24.75334,22.93448,21.38349,20.781,20.52572,1237660025045975309,0.06472021,77759871
12.2384417605352,-0.823820128397193,52558.3518048,25.44509,22.98244,21.87446,21.78438,21.9645,1237660025045975766,0.1552775,77759912
12.1756882891634,-0.717076125805634,52558.3518048,23.04486,22.39123,22.06401,22.34914,21.96983,1237660025045975375,0.2338221,77759679
12.1457286293722,-0.732729722309171,52558.3518048,22.49647,22.90237,22.02602,22.07703,22.39025,1237660025045975676,0.2328122,77759167
12.1817341399643,-0.822790328058252,52558.3518048,19.00791,17.94483,17.49475,17.30776,17.23453,1237660025045975094,0.006241939,77759348
12.1780044477543,-0.759327304060296,52558.3518048,23.70725,24.5218,23.191,22.32238,22.8272,1237660025045975390,0.2129645,77759368
12.1787293810587,-0.765197601007791,52558.3518048,26.07569,23.87392,22.78246,21.48495,20.50447,1237660025045975848,0.1294055,77759392
12.2365991286605,-0.741448094501539,52558.3518048,25.32478,22.96157,21.66224,21.1895,20.93959,1237660025045975531,0.08745673,77759410
12.2478163287674,-0.773501099460092,52558.3518048,23.71675,25.8681,23.82297,21.79039,21.05981,1237660025045975889,0.1408207,77759341
12.1845624504858,-0.761009606997268,52558.3518048,23.94099,24.53548,22.23683,21.6333,22.36824,1237660025045975717,0.1465303,77759387
12.2029525779715,-0.749034443361217,52558.3518048,25.14601,21.6354,20.06563,18.72121,18.024,1237660025045975186,0.01225771,77759449
12.2127375453849,-0.800027782250868,52558.3518048,23.27239,23.22188,21.87427,21.02473,20.92043,1237660025045975740,0.08433826,77759950
12.1645543521628,-0.781703009985195,52558.3518048,25.28199,23.02104,23.14307,22.45389,22.27759,1237660025045975337,0.2686859,77759882
12.2386085605247,-0.73117039291941,52558.3518048,21.02858,19.49113,18.95893,18.76459,18.63399,1237660025045975126,0.01258896,77759785
12.2163274963922,-0.724785586734858,52558.3518048,25.02809,23.6636,22.16767,21.52604,21.85236,1237660025045975745,0.1157649,77759607
12.1637155285118,-0.73021186429251,52577.23916663,25.86641,23.09689,21.66498,21.16724,20.94632,1237660222616634097,0.1213173,77759735
12.203851283281,-0.788499382682111,52577.23916663,25.0619,23.48187,21.20965,20.03387,19.50984,1237660222616634139,0.04136997,77759463
12.1994445398658,-0.785572196040757,52577.23916663,22.83585,23.07495,22.10198,22.22314,21.16389,1237660222616634297,0.3744653,77037088
12.1826837300556,-0.793369195427236,52577.23916663,23.91308,24.73036,22.34986,21.69848,21.34835,1237660222616634117,0.1472519,77759383
12.211062138008,-0.719703439286191,52577.23916663,22.63844,22.50242,21.95378,21.60376,22.59784,1237660222616633960,0.1819984,77759598
12.1729448520695,-0.758286311804641,52577.23916663,22.89242,22.44754,21.72074,21.70947,22.02943,1237660222616633855,0.1536767,77759360
12.1675174156228,-0.758961596066836,52577.23916663,24.18497,22.56082,21.94623,21.1105,21.97933,1237660222616633502,0.09300498,77759349
12.193709953272,-0.794966509613504,52577.23916663,23.16279,23.7934,22.72527,21.61241,22.15592,1237660222616633919,0.1612775,77759299
12.1975515850022,-0.818470796709605,52577.23916663,22.67752,22.65748,22.60909,21.92818,22.18493,1237660222616633928,0.2720178,77759310
12.1798586444467,-0.717301377707671,52577.23916663,25.00328,24.16765,22.4098,21.16768,20.59014,1237660222616634113,0.08451955,77759671
12.1652931735444,-0.774333909962482,52577.23916663,22.5486,23.42783,22.17501,22.36515,22.6393,1237660222616634099,0.3335104,77759892
12.2274183736893,-0.793653486897511,52577.23916663,22.52217,22.66733,22.87769,21.23951,21.70798,1237660222616634250,0.1724252,77759947
12.208876133276,-0.755145181051689,52577.23916663,22.11297,21.97649,21.01239,20.85701,20.61506,1237660222616633952,0.1007781,77759459
12.1629748599901,-0.720496583759499,52577.23916663,22.34446,22.65642,20.95728,20.27067,20.05093,1237660222616633828,0.06350237,77759720
12.2343302970084,-0.773544956186837,52577.23916663,25.83001,23.66545,21.82277,21.08699,20.47783,1237660222616634169,0.1269695,77759412
12.2082277911471,-0.744746478373985,52577.23916663,20.34629,17.86381,16.68178,16.2215,15.98009,1237660222616633464,0.004396229,77759446
12.1770825260803,-0.775316231952961,52577.23916663,25.73389,23.74414,22.40396,20.96258,20.54656,1237660222616634224,0.1089846,77759378
12.1674648398544,-0.795481966665313,52577.23916663,23.69442,25.24936,23.19552,22.05865,22.07735,1237660222616634219,0.1785036,77759388
12.1811537406448,-0.779252177817387,52577.23916663,25.50311,22.80906,21.78123,21.31658,21.16348,1237660222616633888,0.1148294,77759369
12.165343424789,-0.781319144454752,52577.23916663,26.26502,23.97374,21.47786,20.49178,19.79865,1237660222616633833,0.05434382,77759881
12.2228730229452,-0.779941365445878,52577.23916663,23.74887,21.98785,21.66949,21.48975,22.27678,1237660222616633474,0.1127233,77759923
12.1535721452586,-0.767329946038514,52577.23916663,25.24354,23.50943,21.56748,20.94318,20.75849,1237660222616633808,0.06960712,77759871
12.1536349476108,-0.761313809499782,52577.23916663,23.12069,22.00195,20.55415,19.79187,19.38808,1237660222616633810,0.02687901,77759867
12.1532396091626,-0.738010998415859,52577.23916663,24.0936,22.8495,22.87192,22.73923,22.76268,1237660222616633805,0.4281042,77759866
12.1591499498613,-0.81492869451314,52577.23916663,24.45456,22.9904,21.23953,20.44473,19.95079,1237660222616634093,0.07005318,77759887
12.2113451265292,-0.767449176023775,52577.23916663,23.80935,23.28235,21.96226,21.25257,20.71548,1237660222616634146,0.130641,77759949
12.1423746806904,-0.722610116491383,52577.23916663,23.7708,22.43388,21.78089,20.50633,20.13249,1237660222616633767,0.0590173,77759182
12.1816348382894,-0.754431195974834,52577.23916663,25.96647,23.47495,21.68853,21.45338,22.03497,1237660222616633891,0.167806,77759372
12.1748902705419,-0.760228441226592,52577.23916663,23.14487,22.27993,21.34563,21.04117,21.52942,1237660222616633859,0.08930112,77759361
12.2366648615851,-0.741447413442352,52577.23916663,23.01434,22.63369,21.47977,20.89378,20.47826,1237660222616634023,0.08618004,77759410
12.1468419753921,-0.766345679759501,52577.23916663,21.92502,22.3463,21.94837,22.25484,21.4831,1237660222616633786,0.3565008,77759107
12.1653096751409,-0.740181382041801,52577.23916663,23.22822,22.86224,21.81409,21.7226,23.19609,1237660222616634100,0.2454907,77928390
12.1728109277011,-0.79043882904506,52577.23916663,24.79413,22.86361,22.71198,22.27441,22.82918,1237660222616634291,0.3378831,77759377
12.1847350779935,-0.760992937360066,52577.23916663,23.74372,24.27771,22.34896,21.61492,21.02106,1237660222616634121,0.1626886,77759387
12.2098621941912,-0.768458731226202,52577.23916663,23.49101,23.67633,22.6919,21.73717,20.81353,1237660222616634242,0.1706366,77759952
12.2299306386615,-0.732668288616096,52577.23916663,23.14806,22.84493,22.93503,22.62892,21.61666,1237660222616634014,0.3026981,77759538
12.1422378240882,-0.783335749294086,52577.23916663,24.95236,22.15285,21.55429,21.40211,21.58854,1237660222616633766,0.1054172,77759102
12.1907148031816,-0.805690580222896,52577.23916663,24.63114,22.68122,21.91794,21.97969,23.2653,1237660222616634295,0.3601745,77037086
12.2034203065952,-0.807949788752786,52577.23916663,25.50896,22.9188,21.23211,20.1196,19.34631,1237660222616634137,0.06552021,77759462
